Wavelength (nm),PY3 (mm-1/(mg/g)),PY65 (mm-1/(mg/g)),PY74 (mm-1/(mg/g)),PY100 (mm-1/(mg/g)),PY154 (mm-1/(mg/g)),PY175 (mm-1/(mg/g)),PR122 (mm-1/(mg/g)),PR170 (mm-1/(mg/g)),PR202 (mm-1/(mg/g)),PV15 (mm-1/(mg/g)),PV19 (mm-1/(mg/g)),PV23 (mm-1/(mg/g)),PG7 (mm-1/(mg/g)),PB15:3 (mm-1/(mg/g)),PO73 (mm-1/(mg/g)),Black (mm-1/(mg/g)),Ink (mm-1/(mg/g)),PW4 (mm-1/(mg/g)),PW6 (mm-1/(mg/g)),Al2O3 (mm-1/(mg/g))
829,0.036279394,0.017770172,0.023545037,0.002816942,0.061577222,0.03163817,0.018051863,0.011955704,0.031476459,0.007451316,0.017612825,0.031038607,0.024052024,0.023540905,0.024865265,0.096660971,0.044921163,0.041442471,0.286334476,0.012771821
828,0.036318,0.017790076,0.023568811,0.002819241,0.061688439,0.03167035,0.018085854,0.011978044,0.03151204,0.007459836,0.017649981,0.031070158,0.024057811,0.02354201,0.024918428,0.096685799,0.04496792,0.041517522,0.286781298,0.012793024
827,0.03635634,0.017809541,0.023592859,0.00282154,0.061796321,0.031702865,0.018119555,0.01200012,0.031547811,0.007468357,0.017686996,0.03110148,0.024063598,0.023542652,0.024969693,0.09670972,0.045015674,0.041594534,0.287256749,0.012813558
826,0.036395459,0.017829446,0.023616617,0.002823749,0.06190435,0.031735045,0.018153546,0.01202246,0.031583094,0.007476878,0.017724961,0.031133031,0.024069702,0.023543756,0.025022856,0.096734547,0.045063535,0.041671115,0.287703571,0.012834761
825,0.036433798,0.01784935,0.02364039,0.00282601,0.062012379,0.03176756,0.018187753,0.012044535,0.031618676,0.007483978,0.017761798,0.031164583,0.024075489,0.023544861,0.025074121,0.096758468,0.045111397,0.041748879,0.28815323,0.012856279
824,0.036472753,0.017869298,0.023664438,0.002828272,0.062117072,0.031800516,0.018221959,0.012066875,0.031654446,0.007491079,0.017798777,0.031195553,0.024081275,0.02354641,0.025127284,0.096783296,0.045160257,0.041825891,0.28862868,0.012877623
823,0.036511872,0.017889137,0.023688486,0.002830534,0.062225101,0.031833031,0.01825595,0.01208895,0.031687684,0.007498179,0.017837061,0.031224693,0.024087062,0.023547806,0.025178549,0.096802821,0.045209116,0.041902472,0.289078339,0.012898966
822,0.03655134,0.01790925,0.023712244,0.002832795,0.06233313,0.031866613,0.018290807,0.012111514,0.031723266,0.0075067,0.017874358,0.031253482,0.024092849,0.02354891,0.025231713,0.096827649,0.045256978,0.041979484,0.289527998,0.01292112
821,0.036589946,0.017929198,0.023736292,0.002835025,0.062441457,0.031900088,0.018325013,0.012134078,0.031758847,0.007515221,0.017911833,0.031282391,0.024098635,0.023550459,0.025282977,0.09685157,0.045304732,0.042059638,0.290003448,0.01294292
820,0.036629413,0.017949311,0.02376034,0.002837287,0.062549785,0.031933671,0.01835922,0.012156418,0.031794618,0.007523741,0.017950436,0.03131095,0.024105956,0.023551855,0.025336141,0.096876397,0.045352486,0.04213665,0.290461839,0.012964404
819,0.036668532,0.017969424,0.023784388,0.002839549,0.062661448,0.031966811,0.018393717,0.012178758,0.031830199,0.007532262,0.017988898,0.031339508,0.024112061,0.023552959,0.025387405,0.096900318,0.045399627,0.042213661,0.290911498,0.012986558
818,0.036707487,0.017989647,0.023808436,0.002841779,0.062769776,0.032000728,0.018428788,0.012201322,0.03186597,0.007540782,0.018026054,0.031370248,0.024117847,0.023554216,0.025440569,0.096925146,0.045447381,0.042291103,0.291386948,0.013008358
817,0.036746606,0.018010034,0.023832849,0.002844009,0.062878103,0.032033576,0.01846321,0.012223662,0.031899505,0.007547883,0.018064657,0.031400989,0.024123952,0.023555765,0.025493732,0.096950861,0.045496625,0.042370827,0.291845339,0.013030157
816,0.036786073,0.018030147,0.023857262,0.002846324,0.062986132,0.032067493,0.018497922,0.012246138,0.031933041,0.007554984,0.018103261,0.031431378,0.024129738,0.023556869,0.025546895,0.096976577,0.045544486,0.042447839,0.292294998,0.013052626
815,0.036824946,0.018050469,0.023881675,0.002848586,0.063094161,0.032101409,0.018532994,0.012268879,0.031968514,0.007562084,0.018141864,0.031462118,0.024134829,0.023558126,0.025600059,0.096997897,0.04559373,0.04252528,0.292761716,0.013074426
814,0.036864414,0.018070791,0.023906088,0.002850816,0.063202489,0.032135325,0.018568065,0.01229162,0.032004284,0.007570605,0.018179516,0.031492859,0.024140615,0.023559383,0.025653222,0.097023612,0.045642589,0.042605434,0.293220107,0.013096366
813,0.036903533,0.018091279,0.023930501,0.002853078,0.063314598,0.032169242,0.018602777,0.01231436,0.032040055,0.007579125,0.018218438,0.031523018,0.024146402,0.023560779,0.025706385,0.097049328,0.045691833,0.042685589,0.293669766,0.013118976
812,0.036943267,0.018111601,0.023954549,0.002855339,0.063426707,0.032204226,0.018637849,0.012337101,0.032075528,0.007587646,0.018257042,0.031553528,0.024152189,0.023561884,0.025759549,0.097073248,0.045739587,0.04276303,0.294136484,0.013141726
811,0.036983001,0.018132197,0.023978597,0.002857569,0.063535034,0.032238143,0.018672921,0.012359665,0.032111299,0.007596167,0.018295964,0.031584038,0.024159509,0.023563141,0.025812712,0.097098076,0.04578883,0.042843184,0.294611934,0.013164477
810,0.03702298,0.018152585,0.024003284,0.0028598,0.063647143,0.032272393,0.018707633,0.012382229,0.032145024,0.007604687,0.018333757,0.031614197,0.024165296,0.02356469,0.025865876,0.097122885,0.045838074,0.042925299,0.295070325,0.013187368
809,0.037062714,0.018172972,0.024027972,0.002862115,0.063755618,0.032307711,0.018742704,0.012405016,0.032178749,0.007611788,0.018372679,0.031644126,0.024171083,0.023566086,0.025919039,0.0971486,0.045887318,0.04300274,0.295537043,0.013210434
808,0.037103309,0.01819336,0.024052659,0.002864345,0.063860757,0.03234303,0.018777776,0.012427579,0.03221452,0.007618889,0.018411601,0.031672104,0.024177187,0.023567343,0.025972202,0.097173409,0.045936561,0.043082895,0.296012493,0.013233325
807,0.037143043,0.018213747,0.024077637,0.002866629,0.063972867,0.032377906,0.018812779,0.012450543,0.03225029,0.007627409,0.018450701,0.0316995,0.024184508,0.023569506,0.026025366,0.097194728,0.045986189,0.043163479,0.296470884,0.01325639
806,0.037183023,0.018234509,0.024102614,0.00286889,0.064084976,0.032413225,0.018848141,0.012473284,0.032286061,0.00763593,0.018488672,0.031727248,0.024190613,0.023571055,0.026078529,0.097220444,0.04603643,0.04324135,0.296929275,0.013279282
805,0.037223106,0.018255105,0.024126937,0.002871136,0.064197085,0.032448543,0.018883718,0.012496248,0.032321453,0.00764445,0.018527913,0.031754765,0.024197413,0.023572312,0.026131692,0.097245272,0.046085674,0.043321505,0.297395993,0.013302488
804,0.037263352,0.018275866,0.02415135,0.002873329,0.064309194,0.032483861,0.018919295,0.012518989,0.032356547,0.007652971,0.018567154,0.031782512,0.024203518,0.023573569,0.026186754,0.097270987,0.046135915,0.043402089,0.297854384,0.01332552
803,0.037303599,0.018296463,0.024175763,0.002875606,0.064421303,0.032519513,0.018954872,0.012541953,0.032389704,0.007661492,0.018606572,0.03181221,0.024209304,0.023574826,0.026239918,0.097296703,0.046185158,0.043481921,0.298312774,0.013348867
802,0.037344194,0.018317224,0.024200176,0.002877799,0.064529778,0.032555608,0.018990665,0.01256474,0.03242286,0.007668592,0.018645813,0.031842139,0.024215409,0.023576375,0.026293081,0.097322418,0.046235399,0.043562505,0.298779493,0.01337204
801,0.037384707,0.018337986,0.024224589,0.002880045,0.064638699,0.032591702,0.019026457,0.01258797,0.032458252,0.007675693,0.018685054,0.031871487,0.024221195,0.023577632,0.026348143,0.097348134,0.046285027,0.043645049,0.299246211,0.013395527
800,0.03742522,0.018358747,0.024249657,0.002882307,0.064747472,0.03262798,0.019062034,0.012610934,0.032493644,0.007684214,0.018724472,0.031900835,0.0242273,0.023579796,0.026401307,0.097374737,0.046335268,0.043723351,0.299704602,0.013419369
799,0.037465815,0.018379509,0.024274634,0.00288459,0.064860027,0.032663632,0.019097827,0.012633898,0.032529036,0.007692734,0.018764032,0.031930183,0.024233404,0.023581206,0.02645447,0.097400452,0.046384896,0.043805895,0.300180052,0.013443526
798,0.03750641,0.018400545,0.024299612,0.002886783,0.064972136,0.032699911,0.019133619,0.012657128,0.032564428,0.007701255,0.01880345,0.031959531,0.024241043,0.023582755,0.026509532,0.097426168,0.046435521,0.043886909,0.30064677,0.013467368
797,0.037547005,0.018421789,0.024324864,0.002889061,0.065081355,0.032735563,0.019169556,0.012680092,0.032601714,0.007709776,0.018843188,0.031986467,0.024247147,0.023584012,0.026562695,0.097451883,0.04648587,0.043966741,0.301105161,0.013491526
796,0.0375876,0.01844266,0.024350191,0.002891253,0.06519391,0.032771841,0.019205348,0.012703056,0.032636765,0.007718296,0.018882925,0.032013403,0.024253252,0.023585269,0.026615859,0.097478486,0.046536111,0.044047755,0.301563552,0.013515683
795,0.037628707,0.018463696,0.024375153,0.002893499,0.065306465,0.032808269,0.0192415,0.012726285,0.032671816,0.007725397,0.018922662,0.032040339,0.024259356,0.023586526,0.026670921,0.097504202,0.046586736,0.04413073,0.302041838,0.01353984
794,0.037670081,0.018484732,0.024400115,0.002895692,0.06541902,0.032845765,0.019277583,0.012749473,0.032706867,0.007732497,0.018962399,0.032066925,0.024266677,0.023588075,0.026725983,0.097529917,0.046637362,0.044211744,0.302517288,0.013564138
793,0.037710943,0.018505702,0.024425441,0.002897938,0.065532021,0.032882927,0.019314026,0.01277266,0.032741918,0.007741018,0.019002277,0.03209351,0.024273795,0.023590391,0.026779146,0.097555633,0.046689092,0.044294718,0.302978516,0.013588751
792,0.037752317,0.018526738,0.024450494,0.002900184,0.065644576,0.032920423,0.019350324,0.012796067,0.03277731,0.007749539,0.019042156,0.032122277,0.024279582,0.023591801,0.026834208,0.097582236,0.046739718,0.044378875,0.303456802,0.01361319
791,0.037794039,0.018547774,0.024475471,0.00290243,0.065757131,0.032957919,0.019386981,0.012819254,0.032812702,0.007758059,0.019083163,0.032151044,0.024288235,0.023593965,0.02688927,0.097607951,0.046790343,0.04446185,0.303935089,0.013637628
790,0.037835413,0.018569018,0.024500814,0.002904676,0.065866498,0.032996042,0.019423279,0.012842442,0.032848094,0.00776658,0.019124171,0.032179811,0.024295556,0.023595513,0.026944332,0.097633667,0.046842073,0.044542864,0.304410539,0.013662523
789,0.037876275,0.018590263,0.024526156,0.002906916,0.065975717,0.033033096,0.019459937,0.012865894,0.032883486,0.007775101,0.019164049,0.032208698,0.024302674,0.023597677,0.026997496,0.097655874,0.046893804,0.044626268,0.304863035,0.013687276
788,0.037917649,0.018611299,0.024551134,0.002909162,0.066088272,0.033070484,0.019496809,0.012889524,0.032918878,0.007782201,0.019204105,0.032234823,0.024308778,0.023598934,0.027052558,0.097683384,0.046944429,0.044707713,0.305338485,0.013711856
787,0.037959023,0.018632544,0.024576477,0.002911355,0.066201273,0.033108606,0.019533467,0.012912712,0.032952034,0.007789302,0.019244161,0.032260947,0.024316417,0.023601097,0.02710762,0.0977091,0.046997541,0.044790687,0.305813935,0.01373661
786,0.038000664,0.018653953,0.024602094,0.002913601,0.066314274,0.033147062,0.019570124,0.012936165,0.032985191,0.007797822,0.019284217,0.032287072,0.024322522,0.023602799,0.027162682,0.097735703,0.047049656,0.044872131,0.306292222,0.013761504
785,0.038042653,0.018675198,0.024627711,0.002915809,0.066427275,0.033184892,0.019607288,0.012959617,0.033018348,0.007806343,0.01932445,0.032312846,0.024328626,0.023605115,0.027215845,0.097762306,0.047100281,0.044958248,0.306753449,0.013786399
784,0.038085155,0.018696717,0.024653328,0.002918024,0.066540276,0.033223348,0.01964416,0.012982982,0.033051802,0.007814864,0.019365812,0.03233862,0.02433473,0.023606525,0.027270907,0.097788021,0.047153009,0.045039693,0.307231736,0.013811119
783,0.038127144,0.018718401,0.02467931,0.00292027,0.066653277,0.033262246,0.019680458,0.013006169,0.033084959,0.007823384,0.019406997,0.032367157,0.024342051,0.023608842,0.027325969,0.097814625,0.04720474,0.04512581,0.307710022,0.013836154
782,0.038169133,0.018739811,0.024704927,0.002922532,0.066766278,0.033301036,0.019717621,0.013029846,0.03312001,0.007831905,0.019448501,0.032395113,0.02434917,0.023610252,0.027381031,0.097841228,0.047255365,0.045209644,0.308188309,0.01386133
781,0.038210856,0.01876133,0.024730269,0.00292474,0.066879278,0.033339492,0.019754784,0.013053699,0.033157296,0.007839006,0.019488875,0.032423068,0.024355274,0.023612568,0.027436093,0.097867831,0.047308093,0.045293479,0.3086467,0.013887175
780,0.038252578,0.018783014,0.024755886,0.002926986,0.066992279,0.03337839,0.019791948,0.013077287,0.033194582,0.007846106,0.01952925,0.032449193,0.024362393,0.023613978,0.027493054,0.097895341,0.047360208,0.045377313,0.30912215,0.01391302
779,0.038294567,0.018804424,0.024781503,0.002929195,0.067105726,0.033417621,0.019829111,0.013100963,0.033231868,0.007854627,0.019569944,0.032474737,0.024370031,0.023616294,0.027548116,0.097921944,0.047411217,0.045461147,0.309600436,0.013939181
778,0.038337069,0.018826317,0.02480712,0.002931403,0.067218727,0.033456853,0.019867139,0.013124816,0.033269155,0.007863147,0.019610637,0.03250028,0.024376136,0.023617704,0.027603178,0.097948547,0.04746433,0.045544982,0.310078723,0.013965026
777,0.038379571,0.018847836,0.024832737,0.002933618,0.067331728,0.033496085,0.019904517,0.013148669,0.033304546,0.007871668,0.019651189,0.032525824,0.02438224,0.023620312,0.02765824,0.097976058,0.047517442,0.045626856,0.31053995,0.013990872
776,0.038422072,0.018869455,0.024858994,0.002935826,0.067444729,0.033536093,0.019941896,0.013172345,0.033337703,0.007880189,0.019693189,0.032551368,0.024389879,0.023621722,0.027713302,0.098002661,0.047570554,0.045713403,0.311018237,0.014016188
775,0.038464841,0.018891139,0.024884611,0.002938003,0.067561364,0.03357595,0.019979634,0.013196199,0.03337086,0.007888709,0.019735011,0.032578512,0.024397517,0.023624038,0.027768364,0.098029264,0.047623666,0.045797237,0.311496524,0.014042174
774,0.038507342,0.018913032,0.024910592,0.002940265,0.067674365,0.03361625,0.020017012,0.013220052,0.033404016,0.00789581,0.019776834,0.032606238,0.024403622,0.023625448,0.027825325,0.098057662,0.047676778,0.045883785,0.31197481,0.01406816
773,0.038549844,0.018934551,0.024936484,0.002942442,0.067787812,0.033656108,0.02005439,0.013243905,0.033437173,0.007904331,0.019818833,0.0326312,0.024411058,0.023627765,0.027880387,0.098085172,0.047729891,0.045967619,0.312433201,0.014094602
772,0.038592694,0.018956444,0.02496274,0.00294465,0.067901258,0.033696408,0.020092633,0.013267758,0.033470628,0.007912851,0.019860975,0.032656514,0.024418697,0.023629175,0.027935449,0.098111775,0.047783003,0.046054596,0.312911488,0.014121044
771,0.038635811,0.018978611,0.024988357,0.002946881,0.068014705,0.033736266,0.020130877,0.013291612,0.033503784,0.007921372,0.019903116,0.032681477,0.024425815,0.023631491,0.027990511,0.098139285,0.047836115,0.046141573,0.313389775,0.014148156
770,0.038678661,0.019000504,0.025014339,0.002949143,0.068128152,0.0337769,0.020168761,0.013315465,0.033538835,0.007929893,0.019945434,0.03270679,0.024432237,0.023632901,0.028045573,0.098166795,0.047889612,0.04622855,0.313868061,0.014174598
769,0.038721511,0.019022672,0.025040595,0.00295132,0.068242045,0.033817534,0.020207004,0.013339318,0.033573886,0.007938413,0.019987753,0.032731522,0.02444089,0.023635217,0.028100636,0.098193398,0.047943108,0.046315527,0.314335184,0.01420118
768,0.03876514,0.01904473,0.025066868,0.002953582,0.068355937,0.033858501,0.020245463,0.013363171,0.033608937,0.007945514,0.020030213,0.032759017,0.024448528,0.023636627,0.028157596,0.098220001,0.047996605,0.046402935,0.314816307,0.014227763
767,0.038808421,0.019067062,0.025093414,0.002955812,0.06846983,0.033899469,0.020283706,0.013387025,0.033646223,0.007952614,0.020072531,0.03278398,0.024455647,0.023638943,0.028214557,0.098248399,0.048050101,0.046489912,0.315294594,0.014255015
766,0.03885205,0.019088956,0.025119961,0.002958021,0.068585127,0.033941504,0.02032159,0.013411101,0.03368351,0.007961135,0.02011485,0.032808713,0.024461751,0.023640506,0.028271518,0.098275909,0.048103598,0.046574606,0.31577288,0.014281598
765,0.03889568,0.019111123,0.025146508,0.002960198,0.06869902,0.03398354,0.020360049,0.013435443,0.033719199,0.007969656,0.020157309,0.032833445,0.024470404,0.023642975,0.028328479,0.0983034,0.048157707,0.046662013,0.316234108,0.014308321
764,0.038939309,0.019133016,0.025173054,0.00296246,0.068818032,0.034025576,0.020398798,0.013459519,0.033754591,0.007978176,0.020199769,0.032858177,0.024476826,0.023645444,0.028385439,0.098336194,0.048212922,0.046746708,0.316715231,0.014335714
763,0.038982426,0.019155392,0.02519931,0.00296469,0.068931479,0.034067611,0.020437256,0.013483596,0.033790281,0.007986697,0.020242229,0.032882329,0.024483945,0.023647914,0.0284424,0.098364592,0.048267416,0.046834115,0.317202249,0.014363107
762,0.039026403,0.019177559,0.025225567,0.002966915,0.069050789,0.034109647,0.020475715,0.013507673,0.033823438,0.007995218,0.020284867,0.032908662,0.024491901,0.023650383,0.028499361,0.098392083,0.048323015,0.046923482,0.317689268,0.01439064
761,0.039070032,0.019199892,0.025251823,0.002969145,0.069166465,0.034151682,0.020514679,0.013531926,0.033856594,0.008002318,0.020327504,0.032933164,0.024500871,0.023652699,0.028556321,0.098419573,0.048376512,0.047010889,0.318167554,0.014418174
760,0.039113662,0.019222433,0.02527808,0.002971369,0.069282142,0.034194052,0.020553428,0.013556003,0.033889751,0.008010839,0.020370141,0.032957315,0.024506976,0.023655015,0.028611384,0.098447971,0.048431113,0.047098296,0.318645841,0.014446022
759,0.039157906,0.01924504,0.025304626,0.0029736,0.069393359,0.034236421,0.020592392,0.013580522,0.033924802,0.008019359,0.020412956,0.032981467,0.024515628,0.023656578,0.028666446,0.098475481,0.048484994,0.047188094,0.319124128,0.014473871
758,0.039202396,0.019267372,0.025331538,0.002975824,0.069512669,0.034278899,0.020631141,0.013605087,0.033959853,0.00802788,0.020455771,0.033005618,0.024523585,0.023659047,0.028721508,0.098502972,0.048539596,0.047275501,0.319602414,0.01450186
757,0.039246292,0.019289914,0.025358084,0.002978001,0.069627222,0.034322337,0.020670105,0.013629387,0.033994904,0.008036401,0.020498727,0.033030121,0.024530703,0.02366061,0.02877657,0.09853137,0.048593093,0.047363338,0.320080701,0.01452985
756,0.03929027,0.01931273,0.025384996,0.002980226,0.069742899,0.034365148,0.020709429,0.013653463,0.034030253,0.008044921,0.020541824,0.033054272,0.024536808,0.023663079,0.028831632,0.098559768,0.048648692,0.047452705,0.320570556,0.014557839
755,0.039335027,0.019335062,0.025412182,0.002982456,0.069857452,0.034408585,0.020748968,0.013677763,0.034065304,0.008052022,0.020585099,0.033078423,0.024544764,0.023665548,0.028888593,0.098588166,0.04870357,0.047540542,0.321060411,0.014585654
754,0.039379435,0.019357603,0.025438438,0.002984649,0.069976762,0.034452023,0.020787932,0.013702063,0.034098758,0.008060543,0.020628197,0.033102575,0.024551186,0.023668017,0.028945553,0.098616563,0.048759169,0.047631092,0.321547429,0.014613784
753,0.039423679,0.019380419,0.025465259,0.002986842,0.070091315,0.034495794,0.020827402,0.013726317,0.034131915,0.008069063,0.020671471,0.033126496,0.024558305,0.023670487,0.029002514,0.098644961,0.048814768,0.047720889,0.322025716,0.014641914
752,0.039468436,0.019403235,0.025492171,0.002989088,0.070206991,0.034539566,0.020866871,0.013751059,0.034165072,0.008077584,0.020714746,0.033150066,0.024566261,0.023672664,0.029059475,0.098673359,0.048870751,0.047810687,0.322504003,0.014670044
751,0.03951346,0.019425776,0.025519357,0.002991281,0.070321843,0.034583337,0.020906341,0.013775802,0.034198228,0.008086105,0.020758021,0.033173637,0.024575232,0.023675133,0.029118334,0.098701757,0.048927732,0.047901667,0.32296523,0.014698315
750,0.039558217,0.019448801,0.025546178,0.002993474,0.070441153,0.034627551,0.020945811,0.013800544,0.034231385,0.008094625,0.020801296,0.033196977,0.02458235,0.023676849,0.029177194,0.098730155,0.048984713,0.047991894,0.323443517,0.014727571
749,0.039603322,0.019471616,0.025573364,0.002995698,0.07055683,0.034672098,0.020985855,0.013825286,0.034266436,0.008101726,0.020844749,0.033220317,0.024591003,0.023679318,0.029236053,0.09875944,0.049041694,0.048081691,0.323921803,0.014755982
748,0.039648858,0.019494432,0.02560055,0.002997929,0.070672506,0.034716937,0.0210259,0.013849851,0.034301487,0.008110246,0.020888342,0.033243888,0.024598959,0.023681787,0.029294913,0.098788725,0.049098675,0.048172671,0.324411658,0.014784922
747,0.039693963,0.019517248,0.025627736,0.003000122,0.070791816,0.03476115,0.021065944,0.013874594,0.034336836,0.008118767,0.020931936,0.033267228,0.024606395,0.023684256,0.029353772,0.098821519,0.049155655,0.048260938,0.324901513,0.014814318
746,0.039739233,0.019540063,0.025654922,0.003002368,0.070910828,0.034806766,0.021105989,0.013899382,0.034371887,0.008127288,0.020975707,0.033290568,0.024614034,0.023686878,0.029410733,0.098850805,0.049211639,0.048351165,0.325388532,0.014843715
745,0.039784604,0.019562879,0.025682472,0.003004614,0.071026504,0.034851313,0.021146033,0.013923859,0.034407236,0.008135808,0.021019478,0.033313908,0.024623004,0.023690254,0.029467693,0.09888009,0.049267622,0.048444105,0.325878387,0.014872796
744,0.03983014,0.019585903,0.025709949,0.003006776,0.071144692,0.034896486,0.021186077,0.01394856,0.034440392,0.008144329,0.021063391,0.033337248,0.024629426,0.023692723,0.029524654,0.098908488,0.049323606,0.048532802,0.326368242,0.014902192
743,0.039875246,0.019608928,0.025737135,0.003008931,0.071264002,0.034942101,0.021226122,0.01397326,0.034473847,0.00815285,0.021108291,0.033360358,0.024638397,0.023695345,0.029581615,0.098936886,0.049379974,0.04862346,0.326846528,0.014931728
742,0.03992113,0.019632118,0.025764595,0.003011124,0.071378555,0.034987717,0.021266672,0.01399796,0.034507004,0.00816137,0.021153332,0.033383468,0.024646353,0.023697967,0.029638576,0.098966171,0.049436954,0.04871683,0.327327652,0.014960421
741,0.039966502,0.019655582,0.025791781,0.003013317,0.071494231,0.035033332,0.021307222,0.014022437,0.034540458,0.008169891,0.021198232,0.033406578,0.024653789,0.023700297,0.029695536,0.098995457,0.04949432,0.0488102,0.327825834,0.014990099
740,0.040012386,0.019679046,0.025819257,0.003015472,0.071612419,0.035079573,0.021347772,0.014047403,0.034575509,0.008178412,0.021243273,0.033429688,0.024661746,0.023702919,0.029752497,0.099029138,0.049552406,0.048898897,0.328304121,0.015019777
739,0.040058107,0.01970251,0.025847083,0.003017718,0.071728095,0.03512563,0.021388537,0.014072369,0.03461056,0.008186932,0.021288492,0.033452567,0.024670716,0.023705541,0.029811357,0.099058423,0.049609771,0.048992267,0.328785244,0.015049454
738,0.040104258,0.019725974,0.025874908,0.003019965,0.071847107,0.035171913,0.021429592,0.014097334,0.034645611,0.008194033,0.021332723,0.033475677,0.024678152,0.023708163,0.029870216,0.099088616,0.049666751,0.049085637,0.329275099,0.015079272
737,0.040150142,0.019749272,0.025902459,0.003022174,0.071966417,0.035219264,0.021470142,0.0141223,0.034680662,0.008202554,0.021376813,0.033496255,0.024687123,0.023711691,0.029929076,0.099118808,0.049725222,0.049179007,0.329762118,0.015109934
736,0.040196375,0.019772736,0.025930574,0.003024388,0.072089063,0.035266615,0.021510908,0.014147489,0.034715713,0.008211074,0.02142235,0.033518783,0.024696093,0.023714313,0.029987935,0.099148094,0.049782587,0.049269664,0.330251973,0.015139753
735,0.040242259,0.0197962,0.0259584,0.003026635,0.07220474,0.035313966,0.021552032,0.014172454,0.03474887,0.008219595,0.021467888,0.033541312,0.02470353,0.023716643,0.030046794,0.099177379,0.049839952,0.049363464,0.330741828,0.015169886
734,0.040288656,0.019819664,0.025986225,0.003028844,0.072327386,0.035361317,0.021593448,0.01419742,0.034782324,0.008228116,0.021513425,0.033563841,0.0247125,0.023720324,0.030103755,0.099206665,0.049898422,0.049457264,0.331228846,0.015200515
733,0.040334889,0.019843128,0.026014066,0.003031058,0.072442237,0.035408776,0.021634788,0.014222609,0.034815481,0.008236636,0.021558963,0.033583958,0.024720456,0.023722946,0.030160716,0.099240346,0.049957169,0.049551064,0.331718701,0.015231458
732,0.040381388,0.019866801,0.026042182,0.003033305,0.072561249,0.035456127,0.021676418,0.014247798,0.03485083,0.008245157,0.021604819,0.033606487,0.024727893,0.023725721,0.030219575,0.099269632,0.050014535,0.049642151,0.332208556,0.015261558
731,0.040428052,0.019890474,0.026070007,0.003035514,0.07268056,0.035503478,0.021718048,0.014272941,0.034885881,0.008253678,0.021649264,0.033629016,0.024736167,0.02372925,0.030278435,0.099299824,0.050073005,0.049736381,0.332695574,0.015292501
730,0.040475064,0.019914147,0.026098122,0.003037691,0.072803206,0.035551271,0.021759534,0.014298307,0.034921229,0.008262198,0.021694696,0.033651545,0.024745137,0.023732024,0.030337294,0.099330016,0.050132857,0.049830181,0.333202489,0.01532327
729,0.040522076,0.01993782,0.026126238,0.003039937,0.072918882,0.035600024,0.021800805,0.014323496,0.03495628,0.008270719,0.021739987,0.033671541,0.024751559,0.023734355,0.030396154,0.099361097,0.050191219,0.049923981,0.333683612,0.015354355
728,0.040569088,0.019961658,0.026154338,0.003042146,0.073041528,0.035648777,0.021842435,0.014348862,0.034991629,0.00827924,0.021786727,0.033693719,0.02476053,0.023738036,0.030455013,0.099392177,0.05024969,0.050018211,0.334161899,0.015384454
727,0.0406161,0.019985287,0.026182728,0.003044323,0.073160839,0.035697972,0.02188428,0.014374493,0.035024786,0.00828776,0.021833326,0.033715788,0.0247695,0.023740658,0.030513873,0.099423257,0.050309542,0.050112441,0.334643022,0.015415539
726,0.04066346,0.020009234,0.026210843,0.003046532,0.073279851,0.035747166,0.021926416,0.014399948,0.03505824,0.008296281,0.021880067,0.033737505,0.024778471,0.023743433,0.030572732,0.099457826,0.050369394,0.050206671,0.335124145,0.015446764
725,0.040711087,0.020033347,0.026238959,0.003048779,0.073399161,0.035796695,0.021968552,0.014425402,0.035093291,0.008304801,0.021926985,0.033757041,0.024787759,0.023746961,0.030631591,0.099487999,0.050427864,0.050302861,0.335602432,0.015478129
724,0.040758366,0.020057459,0.026267075,0.003050956,0.073521807,0.03584589,0.022010903,0.014451033,0.03512864,0.008313322,0.021973903,0.033779109,0.024797047,0.023749736,0.030690451,0.099518172,0.050487716,0.050399481,0.336109347,0.015509495
723,0.040806157,0.020081615,0.02629519,0.003053133,0.073637483,0.035895419,0.022053254,0.014476665,0.035163691,0.008321843,0.022019407,0.033800827,0.024806335,0.023752219,0.030751209,0.099548345,0.050547568,0.050493711,0.336599202,0.015541845
722,0.040853949,0.020105936,0.026323306,0.003055342,0.07376013,0.035944947,0.022095605,0.014501854,0.035198742,0.008328943,0.022064911,0.033822775,0.024814291,0.0237559,0.030810068,0.099578518,0.05060742,0.050591084,0.33708622,0.015573352
721,0.04090174,0.020130048,0.026352061,0.003057519,0.07387944,0.035994476,0.022137956,0.014527443,0.035233793,0.008337464,0.022110416,0.033842311,0.024821728,0.023759581,0.030868928,0.099609599,0.050667272,0.050688457,0.337576075,0.015604858
720,0.040949264,0.020153996,0.026380816,0.003059696,0.073998452,0.036044631,0.022180307,0.014553033,0.03526695,0.008345985,0.022157334,0.033864028,0.024829684,0.023762509,0.030927787,0.099640679,0.050728122,0.05078583,0.33806593,0.015636539
719,0.040997404,0.020178317,0.026409571,0.003061874,0.074117762,0.036095119,0.022223233,0.014578622,0.035300106,0.008354505,0.022204252,0.033885395,0.024838654,0.02376619,0.030988545,0.099676155,0.050789079,0.05088049,0.338555785,0.015668361
