Wavelength (nm),PY3 (mm-1/(mg/g)),PY65 (mm-1/(mg/g)),PY74 (mm-1/(mg/g)),PY100 (mm-1/(mg/g)),PY154 (mm-1/(mg/g)),PY175 (mm-1/(mg/g)),PR122 (mm-1/(mg/g)),PR170 (mm-1/(mg/g)),PR202 (mm-1/(mg/g)),PV15 (mm-1/(mg/g)),PV19 (mm-1/(mg/g)),PV23 (mm-1/(mg/g)),PG7 (mm-1/(mg/g)),PB15:3 (mm-1/(mg/g)),PO73 (mm-1/(mg/g)),Black (mm-1/(mg/g)),Ink (mm-1/(mg/g)),PW4 (mm-1/(mg/g)),PW6 (mm-1/(mg/g)),Al2O3 (mm-1/(mg/g))
637,0,0,0,0,0.013454544,0,0.004293945,0.025568586,0,0.008717803,0.00170057,0.177983785,0.499653108,0.656547404,0.026431686,0.528287213,0.36461822,2.05E-06,2.71E-06,1.40E-06
636,0,0,0,0,0.0137087,0,0.004541073,0.026016658,0,0.008892299,0.002036975,0.181043978,0.498574572,0.65712535,0.026853195,0.528185064,0.364955895,2.05E-06,2.72E-06,1.41E-06
635,0,0,0,0,0.013890602,0,0.004795034,0.026527126,0,0.009068096,0.002440813,0.183872928,0.49747216,0.657428074,0.027419005,0.528136006,0.36535835,2.06E-06,2.73E-06,1.41E-06
634,0,0,0,0,0.013979415,0,0.005055621,0.02698704,0,0.009238339,0.002918363,0.186376601,0.496451817,0.657467709,0.027922159,0.528051997,0.365638966,2.06E-06,2.75E-06,1.41E-06
633,0,0,0,0,0.014162204,0,0.005397104,0.027468629,0,0.009409359,0.003434155,0.188586407,0.495487589,0.657385017,0.028343668,0.527955164,0.365926921,2.06E-06,2.73E-06,1.41E-06
632,0,0,0,0,0.014325722,0,0.005813135,0.027995795,0,0.009574613,0.004008589,0.190499362,0.494541353,0.657161019,0.028814544,0.527978101,0.366402188,2.06E-06,2.75E-06,1.42E-06
631,0,0,0,0,0.014426847,0,0.006229695,0.028545171,0,0.009737623,0.004637089,0.192101228,0.493708329,0.656932236,0.02934238,0.528071458,0.366878082,2.07E-06,2.74E-06,1.42E-06
630,0,0,0,0,0.014642123,0,0.006703911,0.029096281,0,0.009902356,0.005347994,0.193361662,0.49276417,0.656601781,0.029817053,0.528089467,0.367227915,2.07E-06,2.76E-06,1.42E-06
629,0,0,0,0,0.014854611,0,0.00717837,0.029693033,2.11E-05,0.010060274,0.006130006,0.194245971,0.491809397,0.65640073,0.030284131,0.52817077,0.367703662,2.07E-06,2.75E-06,1.42E-06
628,0,0,0,0,0.01501179,0,0.007685906,0.030322333,7.90E-05,0.010214697,0.007029267,0.194794054,0.490790609,0.65612325,0.030893611,0.528229221,0.368094699,2.07E-06,2.79E-06,1.43E-06
627,0,0,0,0,0.015215827,0,0.008191106,0.030941791,0.000181623,0.010373886,0.00803186,0.194922909,0.48978088,0.655898708,0.03150499,0.528310144,0.368461815,2.08E-06,2.80E-06,1.43E-06
626,0,0,0,0,0.015410903,1.51E-06,0.008700151,0.031561743,0.000333241,0.010522887,0.009147085,0.194681193,0.488520214,0.655672726,0.032074597,0.528328329,0.368798413,2.07E-06,2.81E-06,1.43E-06
625,0,0,0,0,0.01565683,4.07E-05,0.009247681,0.03221473,0.000547863,0.010667214,0.010429156,0.194019947,0.487236306,0.655544178,0.032646103,0.52839915,0.369451995,2.08E-06,2.80E-06,1.43E-06
624,0,0,0,0,0.015892822,8.38E-05,0.009892514,0.032924727,0.000790861,0.010811857,0.011907151,0.193085324,0.4858201,0.655358726,0.033265077,0.528491718,0.369918745,2.07E-06,2.82E-06,1.43E-06
623,0,0,0,0,0.016140274,9.75E-05,0.01055311,0.03362629,0.001065531,0.01095048,0.013589194,0.191761279,0.484254635,0.655208629,0.033834684,0.528696338,0.370514394,2.07E-06,2.81E-06,1.43E-06
622,0,0,0,0,0.016320926,0.000148128,0.011251654,0.034352838,0.001400898,0.011081413,0.015527911,0.190182844,0.482386386,0.65493539,0.034313154,0.528687291,0.370991118,2.07E-06,2.82E-06,1.44E-06
621,0,0,0,0,0.016582555,0.000210885,0.012002314,0.035126883,0.001820829,0.011209897,0.017798219,0.188355059,0.480359424,0.654579459,0.034858079,0.528847845,0.371478413,2.08E-06,2.84E-06,1.44E-06
620,0,0,0,0,0.016804582,0.000232285,0.012792101,0.03594909,0.002350263,0.011338986,0.020395676,0.186357851,0.478035564,0.654072032,0.035486546,0.528844351,0.371781494,2.08E-06,2.84E-06,1.44E-06
619,0,0,0,0,0.017033173,0.000247743,0.013655341,0.036802668,0.003002461,0.011461406,0.023412248,0.184168073,0.475333832,0.653377439,0.036010585,0.528849518,0.372220711,2.08E-06,2.84E-06,1.44E-06
618,0,0,0,0,0.017249357,0.000294158,0.01458689,0.037679327,0.003770416,0.011584923,0.026908856,0.181902494,0.472191204,0.652544379,0.036544117,0.52871218,0.372636035,2.08E-06,2.85E-06,1.45E-06
617,0,0,0,0,0.017543352,0.000329213,0.015573258,0.038634951,0.004643337,0.011704719,0.030951686,0.17958958,0.468727345,0.651499222,0.03717828,0.528716746,0.373092913,2.08E-06,2.86E-06,1.45E-06
616,0,0,0,0,0.017685555,0.000364735,0.016604514,0.039601258,0.005627662,0.011817445,0.035610578,0.177312526,0.464759129,0.650257255,0.037738394,0.528565585,0.373575518,2.08E-06,2.87E-06,1.45E-06
615,0,0,0,0,0.0178782,0.000392712,0.017714418,0.040616428,0.006789663,0.011927145,0.040959668,0.175103599,0.460314068,0.648734112,0.03823775,0.52856098,0.37403024,2.08E-06,2.86E-06,1.45E-06
614,0,0,0,0,0.018132055,0.000420956,0.018899772,0.041672129,0.008148551,0.01203497,0.047082042,0.173045647,0.455417577,0.646927227,0.038936468,0.528498859,0.374438227,2.08E-06,2.86E-06,1.45E-06
613,0,0,0,0,0.018293471,0.000436447,0.020159476,0.042771833,0.009756069,0.012133977,0.054032694,0.171213932,0.449999293,0.644694749,0.039553543,0.528410131,0.374827954,2.08E-06,2.85E-06,1.45E-06
612,0,0,0,0,0.018476377,0.000445194,0.021508948,0.043923898,0.011584866,0.012221376,0.061861502,0.169583386,0.444009922,0.642205718,0.040257958,0.528312333,0.375221774,2.08E-06,2.86E-06,1.45E-06
611,0,0,0,0,0.018758257,0.000435345,0.023009719,0.045203328,0.01365916,0.01231298,0.070606449,0.168223073,0.437514111,0.639334694,0.04099465,0.528396722,0.375726002,2.08E-06,2.85E-06,1.45E-06
610,0,0,0,0,0.018954098,0.000438917,0.024675,0.046569029,0.015916763,0.012398593,0.080285301,0.167153306,0.430351414,0.63616266,0.04177881,0.528423455,0.376208725,2.08E-06,2.86E-06,1.46E-06
609,0,0,0,0,0.019113536,0.000432941,0.026420336,0.047981601,0.018365931,0.012471905,0.090850706,0.166318508,0.422618721,0.632505834,0.042487022,0.528666651,0.376823971,2.08E-06,2.88E-06,1.46E-06
608,0,0,0,0,0.019361702,0.000445528,0.028363086,0.04952016,0.021033058,0.012545848,0.102268426,0.165840143,0.414294877,0.628414896,0.043206626,0.528793977,0.377436321,2.08E-06,2.89E-06,1.46E-06
607,0,0,0,0,0.019581717,0.000435579,0.030469671,0.051138208,0.024037126,0.012622129,0.114439417,0.165717575,0.405393668,0.623907115,0.04395471,0.528922416,0.377949925,2.08E-06,2.88E-06,1.46E-06
606,0,0,0,0,0.01974222,0.000405599,0.03271399,0.052880344,0.027300251,0.012686789,0.127272683,0.165904815,0.395938346,0.618943169,0.044704693,0.528775668,0.378281267,2.07E-06,2.88E-06,1.46E-06
605,0,0,0,0,0.019921216,0.000414446,0.035142643,0.054732556,0.030923211,0.01274936,0.140642708,0.16647826,0.385971226,0.61355079,0.045530624,0.528829207,0.37881361,2.07E-06,2.87E-06,1.46E-06
604,0,0,0,0,0.020133185,0.000426398,0.037794227,0.056740733,0.034981509,0.012810612,0.154350233,0.16741839,0.375470144,0.607896761,0.046354656,0.528722617,0.379211753,2.07E-06,2.85E-06,1.47E-06
603,0,0,0,0,0.020312753,0.000439618,0.040634579,0.058918421,0.03947811,0.012866648,0.168289582,0.168655583,0.364570016,0.601975716,0.047285015,0.528878111,0.379666374,2.07E-06,2.82E-06,1.47E-06
602,0,0,0,0,0.020460152,0.000431873,0.043740775,0.061293752,0.044446764,0.012907831,0.18229852,0.170236263,0.353326971,0.595830129,0.048173603,0.52893536,0.380233558,2.07E-06,2.81E-06,1.47E-06
601,0,0,0,0,0.02074308,0.000498777,0.047155231,0.06385565,0.050082094,0.01295659,0.196201724,0.172216637,0.3417282,0.589658753,0.049065988,0.529100116,0.38074342,2.06E-06,2.80E-06,1.47E-06
600,0,0,0,0,0.02101022,0.000503718,0.050864979,0.06666026,0.056368645,0.012991939,0.209825202,0.174430934,0.329924681,0.583374659,0.049964069,0.529090105,0.381141563,2.06E-06,2.79E-06,1.47E-06
599,0,0,0,0,0.02122955,0.000495606,0.054887843,0.069742607,0.063366285,0.013026584,0.223110913,0.177025359,0.317958646,0.577073878,0.050943794,0.529001592,0.381579091,2.06E-06,2.81E-06,1.47E-06
598,0,0,0,0,0.021503071,0.000498477,0.059332107,0.073147799,0.071214774,0.013058212,0.235880013,0.179974075,0.3059524,0.570795463,0.051879849,0.528743819,0.381943572,2.06E-06,2.82E-06,1.47E-06
597,0,0,0,0,0.021719468,0.000509527,0.064145781,0.076927909,0.079881651,0.013089511,0.248045481,0.183195988,0.293823311,0.564498922,0.052819701,0.528744097,0.38231491,2.06E-06,2.81E-06,1.47E-06
596,0,0,0,0,0.021914752,0.000469899,0.069389634,0.081074247,0.089425353,0.013107149,0.259554321,0.186610888,0.281753044,0.558245438,0.053932335,0.528579641,0.382778646,2.06E-06,2.82E-06,1.47E-06
595,0,0,0,0,0.022106761,0.000487827,0.075123401,0.085618307,0.099911133,0.013125221,0.270390132,0.190397434,0.269848389,0.552133262,0.055067752,0.528624604,0.383173645,2.06E-06,2.84E-06,1.48E-06
594,0,0,0,0,0.022328113,0.000480649,0.081416008,0.090668035,0.111234215,0.013132478,0.280503724,0.194354279,0.258015723,0.546094132,0.056252536,0.52855376,0.383643758,2.06E-06,2.82E-06,1.48E-06
593,0,0,0,0,0.022504604,0.000487526,0.088256998,0.096257007,0.123353887,0.013136361,0.289967673,0.198503617,0.246452352,0.540137692,0.057568329,0.528656356,0.384124545,2.06E-06,2.81E-06,1.48E-06
592,0,0,0,0,0.022749386,0.000530293,0.095780623,0.102392274,0.136218421,0.013140823,0.298870938,0.202882642,0.235288747,0.534463011,0.058876527,0.528541343,0.384518466,2.06E-06,2.82E-06,1.48E-06
591,0,0,0,0,0.022960451,0.000545216,0.103961665,0.109139728,0.149618209,0.013138795,0.307228845,0.207318279,0.224429836,0.52879257,0.060182827,0.528768005,0.385057288,2.06E-06,2.82E-06,1.48E-06
590,0,0,0,0,0.023164491,0.000581172,0.112935416,0.116683901,0.163322802,0.013132521,0.315235826,0.211848683,0.213990673,0.523220106,0.061544189,0.528705119,0.385551542,2.06E-06,2.81E-06,1.48E-06
589,0,0,0,0,0.023386468,0.000630483,0.122661924,0.124943779,0.177215431,0.013133386,0.322978972,0.216483156,0.203985675,0.517767985,0.062953018,0.528852485,0.385979956,2.07E-06,2.81E-06,1.48E-06
588,0,0,0,0,0.023656021,0.000672348,0.133140921,0.133954309,0.190965842,0.013122369,0.330454676,0.221013041,0.194432477,0.512573273,0.064359949,0.529022477,0.386501348,2.07E-06,2.82E-06,1.49E-06
587,0,0,0,0,0.023957315,0.000699991,0.144394851,0.143828601,0.204332395,0.013101737,0.337744441,0.225484011,0.185250846,0.507302677,0.065897889,0.52912522,0.387084257,2.07E-06,2.81E-06,1.49E-06
586,0,0,0,0,0.024153336,0.000772437,0.156474236,0.154545872,0.217041757,0.013082117,0.344925296,0.229944876,0.176487764,0.502038303,0.067587724,0.528996442,0.387505463,2.07E-06,2.81E-06,1.49E-06
585,0,0,0,0,0.024462815,0.000793871,0.16930716,0.1659667,0.229000335,0.013061074,0.351894675,0.234191815,0.168106093,0.49669466,0.069247181,0.529020327,0.388005452,2.07E-06,2.80E-06,1.50E-06
584,0,0,0,0,0.024746317,0.000875298,0.182953045,0.178205467,0.240054236,0.013033591,0.358598122,0.238215589,0.160150131,0.491223869,0.070925624,0.529086503,0.388623667,2.07E-06,2.76E-06,1.50E-06
583,0,0,0,0,0.025000044,0.00090885,0.197295598,0.191169246,0.249991612,0.013005481,0.364862215,0.242081373,0.152602668,0.485542965,0.072776849,0.529057144,0.389020602,2.07E-06,2.77E-06,1.50E-06
582,0,0,0,0,0.0251971,0.000933355,0.212333983,0.204827612,0.258759671,0.012972942,0.370573098,0.245666046,0.145515789,0.479667234,0.074679338,0.528883471,0.389383525,2.07E-06,2.74E-06,1.50E-06
581,0,0,0,0,0.025560721,0.000964036,0.227970878,0.218948952,0.266411115,0.012936999,0.375498816,0.24901807,0.138832795,0.473583685,0.076661572,0.528834197,0.389864063,2.07E-06,2.74E-06,1.51E-06
580,0,0,0,0,0.025789689,0.00099248,0.244040701,0.233539027,0.272831686,0.012896999,0.379382098,0.252164196,0.132464573,0.467210133,0.078679881,0.528896375,0.390346538,2.07E-06,2.75E-06,1.51E-06
579,0,0,0,0,0.026094459,0.001010375,0.260399001,0.248348579,0.278003887,0.012850562,0.38217321,0.255069074,0.126460105,0.460591656,0.0809735,0.528909965,0.390727138,2.07E-06,2.77E-06,1.50E-06
578,0,0,0,0,0.026396012,0.00106723,0.27695773,0.263172527,0.282027962,0.012800535,0.383896711,0.25776018,0.120862664,0.453690993,0.083255727,0.528765645,0.391380489,2.07E-06,2.74E-06,1.50E-06
577,0,0,0,0,0.026746029,0.001128058,0.293457345,0.27771281,0.28503782,0.012763617,0.384319529,0.260177725,0.115237965,0.446289824,0.085826556,0.528952086,0.391869822,2.07E-06,2.75E-06,1.50E-06
576,0,0,0,0,0.027050562,0.00118932,0.309648725,0.291859562,0.286978085,0.012723094,0.383442024,0.2623072,0.109994694,0.438625723,0.088499914,0.528921916,0.392242339,2.07E-06,2.75E-06,1.50E-06
575,0,0,0,0,0.027388514,0.001210253,0.325364432,0.305220414,0.287888725,0.012668082,0.381373107,0.264111319,0.104974421,0.430702421,0.091482758,0.528876358,0.392852054,2.07E-06,2.72E-06,1.50E-06
574,0,0,0,0,0.027616036,0.001265572,0.340389982,0.31767157,0.287904585,0.012620399,0.378062039,0.265733065,0.100180519,0.422472392,0.094547246,0.528716621,0.393387862,2.08E-06,2.70E-06,1.51E-06
573,0,0,0,0,0.027943321,0.001278726,0.35451318,0.328998918,0.287098938,0.012576069,0.373472107,0.267045268,0.095415464,0.413868965,0.097811097,0.528756678,0.393775026,2.08E-06,2.72E-06,1.51E-06
572,0,0,0,0,0.028260905,0.001357349,0.367611182,0.339065973,0.285519389,0.012521699,0.367939707,0.268140323,0.091086632,0.405218749,0.101268615,0.528676225,0.394378013,2.08E-06,2.73E-06,1.51E-06
571,0,0,0,0,0.028649795,0.00138803,0.379446517,0.347773056,0.283245079,0.012467307,0.361445979,0.268969695,0.086874337,0.3963105,0.105054606,0.528706247,0.395058998,2.08E-06,2.73E-06,1.51E-06
570,0,0,0,0,0.029016942,0.001459708,0.389869041,0.355129965,0.280379995,0.012424998,0.354051833,0.269533543,0.082890185,0.387091672,0.109098819,0.528483936,0.395335901,2.07E-06,2.73E-06,1.51E-06
569,0,0,0,0,0.029432381,0.00146949,0.398755527,0.36104189,0.276864558,0.012369098,0.345936,0.26979386,0.07909814,0.37770291,0.113655679,0.528420829,0.395776575,2.07E-06,2.75E-06,1.51E-06
568,0,0,0,0,0.02976698,0.001528315,0.406152293,0.365643857,0.272929717,0.012317489,0.337321523,0.269703352,0.075397193,0.368060589,0.11863025,0.528233061,0.396289088,2.07E-06,2.75E-06,1.51E-06
567,0,0,0,0,0.030091926,0.001529484,0.411989437,0.368993031,0.268526505,0.012262708,0.328173787,0.26936191,0.071881453,0.358305589,0.124060508,0.528108224,0.396771811,2.07E-06,2.74E-06,1.52E-06
566,0,0,0,0,0.03032524,0.001565874,0.416399807,0.371178514,0.263812291,0.012222417,0.318817897,0.268787707,0.068475994,0.348265991,0.129832531,0.528227735,0.397379968,2.07E-06,2.73E-06,1.51E-06
565,0,0,0,0,0.030604244,0.001618089,0.419395181,0.372377365,0.258778161,0.012178436,0.309372069,0.26795286,0.065195658,0.338250508,0.136193148,0.528285584,0.397928763,2.07E-06,2.75E-06,1.52E-06
564,0,0,0,0,0.030925011,0.001710833,0.42109748,0.37263134,0.25352852,0.012152468,0.299888773,0.266790676,0.062007483,0.328000641,0.143028437,0.528379139,0.398611989,2.07E-06,2.74E-06,1.52E-06
563,0,0,0,0,0.031275534,0.001767955,0.421598937,0.372011471,0.248031641,0.012123688,0.290476919,0.2654665,0.058981512,0.317623276,0.150623204,0.528495524,0.399110799,2.07E-06,2.73E-06,1.52E-06
562,0,0,0,0,0.031712733,0.00183062,0.42107874,0.37063459,0.242456234,0.012104654,0.281229939,0.263901034,0.056159332,0.307174965,0.158749604,0.528601853,0.39970428,2.07E-06,2.75E-06,1.52E-06
561,0,0,0,0,0.032113693,0.001856894,0.419631949,0.36865309,0.236732449,0.012078584,0.272097847,0.262075758,0.05335007,0.296757772,0.16763548,0.528500499,0.400084485,2.06E-06,2.76E-06,1.52E-06
560,0,0,0,0,0.032428536,0.001884938,0.41771496,0.366103706,0.23108922,0.012066302,0.263254528,0.260172747,0.050575754,0.286195264,0.177052991,0.528581887,0.400721585,2.06E-06,2.75E-06,1.53E-06
559,0,0,0,0,0.032760099,0.001944364,0.415422963,0.363170509,0.225589847,0.012047931,0.254724667,0.258261604,0.048040775,0.275753333,0.187040108,0.528564497,0.401189413,2.06E-06,2.77E-06,1.53E-06
558,0,0,0,0,0.033160416,0.001998114,0.412927765,0.359971594,0.220202869,0.012045401,0.246518154,0.256419717,0.045618432,0.265383748,0.197596834,0.52837358,0.401659628,2.06E-06,2.77E-06,1.53E-06
557,0,0,0,0,0.033469895,0.00203851,0.410448851,0.356493537,0.214963624,0.012047593,0.238614397,0.25454882,0.043136835,0.255070599,0.208628232,0.528393069,0.402150124,2.06E-06,2.77E-06,1.53E-06
556,0,0,0,0,0.033890433,0.002134994,0.408326558,0.352966367,0.210052777,0.0120588,0.231128914,0.252848741,0.040859618,0.24489549,0.219830512,0.528340795,0.402628026,2.06E-06,2.72E-06,1.53E-06
555,0,0,0,0,0.034340837,0.002217122,0.406531785,0.349439039,0.205403294,0.012077789,0.223974365,0.251310748,0.038708734,0.234991327,0.231317596,0.528291613,0.403230883,2.06E-06,2.73E-06,1.53E-06
554,0,0,0,0,0.034774624,0.002250508,0.405406629,0.346069603,0.201179438,0.012114702,0.217270741,0.249923326,0.036506939,0.225248685,0.242918602,0.52830467,0.40362696,2.06E-06,2.71E-06,1.54E-06
553,0,0,0,0,0.035216075,0.002319281,0.405135901,0.342877669,0.197510549,0.012152103,0.210947054,0.248722767,0.034375368,0.215831212,0.254291764,0.528584763,0.404201453,2.06E-06,2.71E-06,1.53E-06
552,0,0,0,0,0.035706587,0.002420773,0.405724346,0.340071949,0.194408395,0.012203474,0.205080611,0.247849898,0.032438088,0.206655147,0.26534215,0.528535512,0.404642126,2.06E-06,2.70E-06,1.53E-06
551,0,0,0,0,0.036112083,0.002542629,0.407146114,0.337486183,0.191899378,0.012260792,0.19963617,0.247218318,0.030475269,0.197777589,0.276164692,0.528473136,0.405227802,2.05E-06,2.72E-06,1.54E-06
550,0,0,0,0,0.036661024,0.002621085,0.409501778,0.335254793,0.190087423,0.012325856,0.1946409,0.246756577,0.028625295,0.189299265,0.286436613,0.528654518,0.405651643,2.05E-06,2.70E-06,1.54E-06
549,0,0,0,0,0.037199653,0.002692196,0.412703823,0.33321654,0.188902541,0.01238698,0.190033127,0.246516878,0.026904431,0.18110033,0.29587311,0.528605437,0.406241032,2.05E-06,2.72E-06,1.54E-06
548,0,0,0,0,0.037727044,0.002777996,0.416666891,0.331394641,0.188414772,0.012464386,0.185889644,0.246359266,0.025281521,0.17332504,0.304607092,0.528405452,0.406766765,2.05E-06,2.71E-06,1.54E-06
547,0,0,0,1.09E-05,0.038206811,0.002809147,0.421237322,0.329688275,0.188586922,0.012542996,0.182202842,0.246328497,0.023643992,0.165864794,0.312562609,0.528365764,0.407411073,2.04E-06,2.69E-06,1.55E-06
546,0,0,0,3.51E-05,0.038792429,0.002860659,0.426372289,0.328108215,0.189434577,0.012634102,0.179025187,0.246481155,0.022129051,0.158735302,0.319473847,0.528373575,0.407905909,2.04E-06,2.67E-06,1.55E-06
545,0,0,0,7.23E-05,0.039309107,0.002980264,0.431814123,0.32646072,0.190862949,0.01272859,0.176383972,0.246747928,0.020780409,0.151891141,0.325606621,0.528000437,0.408501558,2.04E-06,2.68E-06,1.55E-06
544,0,0,0,0.000133123,0.039886333,0.003080982,0.437296542,0.324871596,0.192778757,0.012838069,0.174256882,0.246998651,0.019369734,0.145242256,0.330960931,0.527768416,0.409077158,2.03E-06,2.66E-06,1.55E-06
543,0,0,0,0.000228666,0.040418537,0.003207368,0.442706369,0.323365313,0.195079319,0.012949487,0.172663664,0.247310844,0.018007017,0.138870536,0.335346908,0.527869884,0.409737322,2.03E-06,2.67E-06,1.55E-06
542,0,0,0,0.000361174,0.04102525,0.003343309,0.447718695,0.321903281,0.197636212,0.013072023,0.171559916,0.24760823,0.016776143,0.132821699,0.339011383,0.527846299,0.410327569,2.03E-06,2.68E-06,1.55E-06
